sales_agent,account,deal_stage,close_value,year_founded_at,revenue,number_of_employees,sales_price,sales_cycle_duration,company_size,company_age,company_age_category,is_won,engagement_month,engagement_quarter,product_complexity,agent_conversion_rate,agent_avg_deal_value,sector_employment,sector_entertainment,sector_finance,sector_marketing,sector_medical,sector_retail,sector_services,sector_software,sector_technolgy,sector_telecommunications,office_location_Belgium,office_location_Brazil,office_location_China,office_location_Germany,office_location_Italy,office_location_Japan,office_location_Jordan,office_location_Kenya,office_location_Korea,office_location_Norway,office_location_Panama,office_location_Philipines,office_location_Poland,office_location_Romania,office_location_United States,regional_office_Central,regional_office_East,regional_office_West,product_GTK 500,product_GTX Basic,product_GTX Plus Basic,product_GTX Plus Pro,product_GTX Pro,product_MG Advanced,product_MG Special,series_GTK,series_GTX,series_MG,revenue_per_employee
Kami Bicknell,J-Texon,Won,1028.0,1989.0,1388.67,3583.0,1096,5.0,Medium,35.0,Established,1.0,10.0,4.0,Intermediate,0.5780730897009967,1163.4411764705883,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,False,True,False,0.3875718671504326
Kami Bicknell,Doncon,Won,64.0,2010.0,587.72,1501.0,55,12.0,Medium,14.0,Mature,1.0,10.0,4.0,Basic,0.5780730897009967,1163.4411764705883,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,0.39155229846768824
Marty Freudenburg,Rangreen,Lost,0.0,1987.0,2938.67,8775.0,4821,52.0,Large,37.0,Established,0.0,10.0,4.0,Complex,0.5350877192982456,1501.0051546391753,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,True,False,0.3348911680911681
Reed Clapper,Bluth Company,Won,1284.0,1993.0,1242.32,3027.0,1096,67.0,Medium,31.0,Established,1.0,10.0,4.0,Intermediate,0.6540084388185654,1849.5189873417721,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,1,0,0,0,0,False,True,False,0.410412950115626
Reed Clapper,Iselectrics,Won,5044.0,2011.0,527.11,1428.0,4821,86.0,Medium,13.0,Mature,1.0,10.0,4.0,Complex,0.6540084388185654,1849.5189873417721,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.369124649859944
Rosalina Dieter,Y-corporation,Lost,0.0,1983.0,2871.35,9561.0,55,3.0,Large,41.0,Established,0.0,10.0,4.0,Basic,0.5714285714285714,2140.0272727272727,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,0.30031900428825437
Versie Hillebrand,Rangreen,Won,3254.0,1987.0,2938.67,8775.0,3393,6.0,Large,37.0,Established,1.0,10.0,4.0,Complex,0.6027397260273972,710.9583333333334,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,0,1,0,False,False,True,0.3348911680911681
Vicki Laflamme,Hottechi,Lost,0.0,1997.0,8170.38,16499.0,4821,5.0,Enterprise,27.0,Established,0.0,10.0,4.0,Complex,0.5909090909090909,1378.6628242074928,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0,0,False,True,False,0.495204557851991
Violet Mclelland,Xx-zobam,Lost,0.0,1989.0,3838.39,8274.0,55,81.0,Large,35.0,Established,0.0,10.0,4.0,Basic,0.5727699530516432,639.5388601036269,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,0,1,False,False,True,0.4639098380468939
Wilburn Farren,Vehement Capital Partners,Won,5127.0,1993.0,646.1,883.0,4821,7.0,Small,31.0,Established,1.0,10.0,4.0,Complex,0.6707317073170732,1995.4430379746836,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.7317100792751983
Zane Levy,Green-Plus,Won,4194.0,2003.0,692.19,1922.0,4821,34.0,Medium,21.0,Established,1.0,10.0,4.0,Complex,0.5551724137931034,1647.7701149425288,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.36014047866805415
Zane Levy,Singletechno,Won,4105.0,1996.0,2214.94,5374.0,4821,8.0,Large,28.0,Established,1.0,10.0,4.0,Complex,0.5551724137931034,1647.7701149425288,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.41215854112393
Anna Snelling,Cancity,Lost,0.0,2001.0,718.62,2448.0,55,9.0,Medium,23.0,Established,0.0,10.0,4.0,Basic,0.5488126649076517,818.6190476190476,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.2935539215686275
Anna Snelling,Gogozoom,Won,59.0,2007.0,86.68,187.0,55,73.0,Small,17.0,Mature,1.0,10.0,4.0,Basic,0.5488126649076517,818.6190476190476,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.4635294117647059
Boris Faz,Bluth Company,Lost,0.0,1993.0,1242.32,3027.0,5482,28.0,Medium,31.0,Established,0.0,10.0,4.0,Complex,0.5906432748538012,1710.0065359477123,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,1,0,0,0,False,True,False,0.410412950115626
Boris Faz,Acme Corporation,Lost,0.0,1996.0,1100.04,2822.0,3393,7.0,Medium,28.0,Established,0.0,10.0,4.0,Complex,0.5906432748538012,1710.0065359477123,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.3898086463501063
Boris Faz,Bubba Gump,Won,54.0,2002.0,987.39,2253.0,55,7.0,Medium,22.0,Established,1.0,10.0,4.0,Basic,0.5906432748538012,1710.0065359477123,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,0,1,False,False,True,0.43825565912117176
Cassey Cress,Plussunin,Won,5989.0,2003.0,1419.98,4018.0,5482,10.0,Medium,21.0,Established,1.0,10.0,4.0,Complex,0.5620689655172414,1726.0114942528735,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,1,0,0,0,False,True,False,0.35340467894474864
Daniell Hammack,Silis,Lost,0.0,1994.0,2818.38,6290.0,4821,11.0,Large,30.0,Established,0.0,10.0,4.0,Complex,0.5377358490566038,1947.7486631016043,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.4480731319554849
Darcel Schlecht,Betatech,Lost,0.0,1986.0,647.18,1185.0,4821,8.0,Medium,38.0,Established,0.0,10.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,True,False,0.5461434599156118
Darcel Schlecht,Finhigh,Won,4735.0,2006.0,1102.43,1759.0,5482,78.0,Medium,18.0,Mature,1.0,10.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,1,0,0,0,False,True,False,0.6267367822626493
Darcel Schlecht,Rangreen,Won,5055.0,1987.0,2938.67,8775.0,4821,6.0,Large,37.0,Established,1.0,10.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,True,False,0.3348911680911681
James Ascencio,Fasehatice,Won,4527.0,1990.0,4968.91,7523.0,5482,62.0,Large,34.0,Established,1.0,10.0,4.0,Complex,0.6053811659192825,2007.4417475728155,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,1,0,0,0,False,True,False,0.6604958128406221
Jonathan Berthelot,dambase,Lost,0.0,1995.0,2173.98,2928.0,550,80.0,Medium,29.0,Established,0.0,10.0,4.0,Basic,0.5958188153310104,1079.1136363636363,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,1,0,0,0,0,0,False,True,False,0.7424795081967214
Jonathan Berthelot,Scottech,Lost,0.0,2012.0,45.39,100.0,4821,11.0,Small,12.0,Mature,0.0,10.0,4.0,Complex,0.5958188153310104,1079.1136363636363,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,0.4539
Jonathan Berthelot,Inity,Won,58.0,1986.0,2403.58,8801.0,55,2.0,Large,38.0,Established,1.0,10.0,4.0,Basic,0.5958188153310104,1079.1136363636363,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.2731030564708556
Kary Hendrixson,J-Texon,Lost,0.0,1989.0,1388.67,3583.0,550,44.0,Medium,35.0,Established,0.0,10.0,4.0,Basic,0.5618279569892473,1356.113432835821,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.3875718671504326
Markita Hansen,Rantouch,Won,62.0,1994.0,1188.42,3015.0,55,60.0,Medium,30.0,Established,1.0,10.0,4.0,Basic,0.5118110236220472,1448.4229074889868,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,0.39416915422885573
Maureen Marcano,Blackzim,Won,5026.0,2009.0,497.11,1588.0,4821,77.0,Medium,15.0,Mature,1.0,10.0,4.0,Complex,0.6506550218340611,1645.0469483568074,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.31304156171284636
Vicki Laflamme,Nam-zim,Lost,0.0,1987.0,405.59,1179.0,55,9.0,Medium,37.0,Established,0.0,10.0,4.0,Basic,0.5909090909090909,1378.6628242074928,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,False,False,True,0.34401187446988973
Vicki Laflamme,Y-corporation,Won,496.0,1983.0,2871.35,9561.0,550,77.0,Large,41.0,Established,1.0,10.0,4.0,Basic,0.5909090909090909,1378.6628242074928,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.30031900428825437
Wilburn Farren,Gogozoom,Won,,2007.0,86.68,187.0,4821,47.98539710922366,Small,17.0,Mature,1.0,10.0,4.0,Complex,0.6707317073170732,1995.4430379746836,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.4635294117647059
Zane Levy,Plusstrip,Won,5491.0,2002.0,349.81,315.0,4821,85.0,Small,22.0,Established,1.0,10.0,4.0,Complex,0.5551724137931034,1647.7701149425288,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,1.1105079365079364
Anna Snelling,Hottechi,Lost,0.0,1997.0,8170.38,16499.0,55,7.0,Enterprise,27.0,Established,0.0,10.0,4.0,Basic,0.5488126649076517,818.6190476190476,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,1,False,False,True,0.495204557851991
Cecily Lampkin,Stanredtax,Won,622.0,1987.0,1698.2,3798.0,550,6.0,Medium,37.0,Established,1.0,10.0,4.0,Basic,0.6294117647058823,1436.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,1,0,0,0,0,0,False,True,False,0.4471300684570827
Corliss Cosme,Zotware,Lost,0.0,1979.0,4478.47,13809.0,4821,8.0,Enterprise,45.0,Established,0.0,10.0,4.0,Complex,0.5859375,1838.585152838428,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.32431530161488886
Darcel Schlecht,Rangreen,Won,1132.0,1987.0,2938.67,8775.0,1096,5.0,Large,37.0,Established,1.0,10.0,4.0,Intermediate,0.5693311582381729,2085.3779385171792,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,1,0,0,0,0,False,True,False,0.3348911680911681
Darcel Schlecht,Condax,Won,5422.0,2017.0,4.54,9.0,5482,70.0,Small,7.0,Young,1.0,10.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,1,0,0,0,False,True,False,0.5044444444444445
Darcel Schlecht,Inity,Won,5170.0,1986.0,2403.58,8801.0,4821,9.0,Large,38.0,Established,1.0,10.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,0.2731030564708556
Darcel Schlecht,Stanredtax,Won,5009.0,1987.0,1698.2,3798.0,4821,78.0,Medium,37.0,Established,1.0,10.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,0.4471300684570827
Donn Cantrell,Zathunicon,Lost,0.0,2010.0,71.12,144.0,3393,5.0,Small,14.0,Mature,0.0,10.0,4.0,Complex,0.5745454545454546,1621.3090909090909,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.49388888888888893
Elease Gluck,Konex,Lost,0.0,1980.0,7708.38,13756.0,26768,13.0,Enterprise,44.0,Established,0.0,10.0,4.0,Complex,0.5555555555555556,2295.1984126984125,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0,0,0,0,0,0,True,False,False,0.5603649316661821
Garret Kinder,Acme Corporation,Won,5331.0,1996.0,1100.04,2822.0,5482,2.0,Medium,28.0,Established,1.0,10.0,4.0,Complex,0.6097560975609756,1607.9105691056911,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,1,0,0,0,False,True,False,0.3898086463501063
Hayden Neloms,Scotfind,Lost,0.0,1996.0,6354.87,16780.0,3393,69.0,Enterprise,28.0,Established,0.0,10.0,4.0,Complex,0.6445783132530121,1790.203947368421,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,1,0,False,False,True,0.3787169249106079
James Ascencio,Groovestreet,Lost,0.0,2003.0,223.8,299.0,550,5.0,Small,21.0,Established,0.0,10.0,4.0,Basic,0.6053811659192825,2007.4417475728155,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.748494983277592
James Ascencio,Labdrill,Lost,0.0,1985.0,2741.37,9226.0,4821,49.0,Large,39.0,Established,0.0,10.0,4.0,Complex,0.6053811659192825,2007.4417475728155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.2971352698894429
James Ascencio,Hatfan,Won,1132.0,1982.0,792.46,1299.0,1096,13.0,Medium,42.0,Established,1.0,10.0,4.0,Intermediate,0.6053811659192825,2007.4417475728155,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,False,True,False,0.6100538876058507
